lok-sabha,session,api-data,api-url,dateOfAttendance
15,1,"{'dateOfAttendance': '2009-06-01', 'presentCount': 394, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/01
15,1,"{'dateOfAttendance': '2009-06-02', 'presentCount': 412, 'absentCount': 45}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/02
15,1,"{'dateOfAttendance': '2009-06-03', 'presentCount': 404, 'absentCount': 53}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/03
15,1,"{'dateOfAttendance': '2009-06-04', 'presentCount': 407, 'absentCount': 50}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/04
15,1,"{'dateOfAttendance': '2009-06-05', 'presentCount': 361, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/05
15,1,"{'dateOfAttendance': '2009-06-08', 'presentCount': 376, 'absentCount': 81}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/08
15,1,"{'dateOfAttendance': '2009-06-09', 'presentCount': 381, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=1&locale=en,2009/06/09
15,2,"{'dateOfAttendance': '2009-07-02', 'presentCount': 394, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/02
15,2,"{'dateOfAttendance': '2009-07-03', 'presentCount': 402, 'absentCount': 55}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/03
15,2,"{'dateOfAttendance': '2009-07-06', 'presentCount': 392, 'absentCount': 65}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/06
15,2,"{'dateOfAttendance': '2009-07-07', 'presentCount': 395, 'absentCount': 62}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/07
15,2,"{'dateOfAttendance': '2009-07-08', 'presentCount': 397, 'absentCount': 60}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/08
15,2,"{'dateOfAttendance': '2009-07-09', 'presentCount': 371, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/09
15,2,"{'dateOfAttendance': '2009-07-10', 'presentCount': 313, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/10
15,2,"{'dateOfAttendance': '2009-07-13', 'presentCount': 343, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/13
15,2,"{'dateOfAttendance': '2009-07-14', 'presentCount': 370, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/14
15,2,"{'dateOfAttendance': '2009-07-15', 'presentCount': 360, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/15
15,2,"{'dateOfAttendance': '2009-07-16', 'presentCount': 355, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/16
15,2,"{'dateOfAttendance': '2009-07-17', 'presentCount': 319, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/17
15,2,"{'dateOfAttendance': '2009-07-20', 'presentCount': 311, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/20
15,2,"{'dateOfAttendance': '2009-07-21', 'presentCount': 342, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/21
15,2,"{'dateOfAttendance': '2009-07-22', 'presentCount': 345, 'absentCount': 112}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/22
15,2,"{'dateOfAttendance': '2009-07-23', 'presentCount': 361, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/23
15,2,"{'dateOfAttendance': '2009-07-24', 'presentCount': 304, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/24
15,2,"{'dateOfAttendance': '2009-07-27', 'presentCount': 296, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/27
15,2,"{'dateOfAttendance': '2009-07-28', 'presentCount': 354, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/28
15,2,"{'dateOfAttendance': '2009-07-29', 'presentCount': 354, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/29
15,2,"{'dateOfAttendance': '2009-07-30', 'presentCount': 374, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/30
15,2,"{'dateOfAttendance': '2009-07-31', 'presentCount': 370, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/07/31
15,2,"{'dateOfAttendance': '2009-08-03', 'presentCount': 348, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/08/03
15,2,"{'dateOfAttendance': '2009-08-04', 'presentCount': 376, 'absentCount': 81}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/08/04
15,2,"{'dateOfAttendance': '2009-08-06', 'presentCount': 329, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/08/06
15,2,"{'dateOfAttendance': '2009-08-07', 'presentCount': 322, 'absentCount': 135}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=2&locale=en,2009/08/07
15,3,"{'dateOfAttendance': '2009-11-19', 'presentCount': 293, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/19
15,3,"{'dateOfAttendance': '2009-11-20', 'presentCount': 282, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/20
15,3,"{'dateOfAttendance': '2009-11-23', 'presentCount': 282, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/23
15,3,"{'dateOfAttendance': '2009-11-24', 'presentCount': 331, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/24
15,3,"{'dateOfAttendance': '2009-11-25', 'presentCount': 350, 'absentCount': 110}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/25
15,3,"{'dateOfAttendance': '2009-11-26', 'presentCount': 334, 'absentCount': 126}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/26
15,3,"{'dateOfAttendance': '2009-11-30', 'presentCount': 258, 'absentCount': 202}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/11/30
15,3,"{'dateOfAttendance': '2009-12-01', 'presentCount': 306, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/01
15,3,"{'dateOfAttendance': '2009-12-02', 'presentCount': 297, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/02
15,3,"{'dateOfAttendance': '2009-12-03', 'presentCount': 306, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/03
15,3,"{'dateOfAttendance': '2009-12-04', 'presentCount': 280, 'absentCount': 180}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/04
15,3,"{'dateOfAttendance': '2009-12-07', 'presentCount': 288, 'absentCount': 172}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/07
15,3,"{'dateOfAttendance': '2009-12-08', 'presentCount': 307, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/08
15,3,"{'dateOfAttendance': '2009-12-09', 'presentCount': 298, 'absentCount': 162}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/09
15,3,"{'dateOfAttendance': '2009-12-10', 'presentCount': 302, 'absentCount': 158}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/10
15,3,"{'dateOfAttendance': '2009-12-11', 'presentCount': 271, 'absentCount': 189}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/11
15,3,"{'dateOfAttendance': '2009-12-14', 'presentCount': 271, 'absentCount': 189}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/14
15,3,"{'dateOfAttendance': '2009-12-15', 'presentCount': 315, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/15
15,3,"{'dateOfAttendance': '2009-12-16', 'presentCount': 303, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/16
15,3,"{'dateOfAttendance': '2009-12-17', 'presentCount': 316, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/17
15,3,"{'dateOfAttendance': '2009-12-18', 'presentCount': 305, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=3&locale=en,2009/12/18
15,4,"{'dateOfAttendance': '2010-02-22', 'presentCount': 351, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/02/22
15,4,"{'dateOfAttendance': '2010-02-23', 'presentCount': 381, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/02/23
15,4,"{'dateOfAttendance': '2010-02-24', 'presentCount': 400, 'absentCount': 60}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/02/24
15,4,"{'dateOfAttendance': '2010-02-25', 'presentCount': 382, 'absentCount': 78}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/02/25
15,4,"{'dateOfAttendance': '2010-02-26', 'presentCount': 377, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/02/26
15,4,"{'dateOfAttendance': '2010-03-03', 'presentCount': 348, 'absentCount': 112}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/03
15,4,"{'dateOfAttendance': '2010-03-04', 'presentCount': 358, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/04
15,4,"{'dateOfAttendance': '2010-03-05', 'presentCount': 326, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/05
15,4,"{'dateOfAttendance': '2010-03-08', 'presentCount': 362, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/08
15,4,"{'dateOfAttendance': '2010-03-09', 'presentCount': 399, 'absentCount': 61}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/09
15,4,"{'dateOfAttendance': '2010-03-10', 'presentCount': 381, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/10
15,4,"{'dateOfAttendance': '2010-03-11', 'presentCount': 386, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/11
15,4,"{'dateOfAttendance': '2010-03-12', 'presentCount': 357, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/12
15,4,"{'dateOfAttendance': '2010-03-15', 'presentCount': 316, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/15
15,4,"{'dateOfAttendance': '2010-03-16', 'presentCount': 318, 'absentCount': 142}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/03/16
15,4,"{'dateOfAttendance': '2010-04-15', 'presentCount': 309, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/15
15,4,"{'dateOfAttendance': '2010-04-16', 'presentCount': 307, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/16
15,4,"{'dateOfAttendance': '2010-04-19', 'presentCount': 346, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/19
15,4,"{'dateOfAttendance': '2010-04-20', 'presentCount': 386, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/20
15,4,"{'dateOfAttendance': '2010-04-21', 'presentCount': 376, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/21
15,4,"{'dateOfAttendance': '2010-04-22', 'presentCount': 389, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/22
15,4,"{'dateOfAttendance': '2010-04-23', 'presentCount': 352, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/23
15,4,"{'dateOfAttendance': '2010-04-26', 'presentCount': 343, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/26
15,4,"{'dateOfAttendance': '2010-04-27', 'presentCount': 418, 'absentCount': 42}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/27
15,4,"{'dateOfAttendance': '2010-04-28', 'presentCount': 406, 'absentCount': 54}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/28
15,4,"{'dateOfAttendance': '2010-04-29', 'presentCount': 406, 'absentCount': 54}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/29
15,4,"{'dateOfAttendance': '2010-04-30', 'presentCount': 342, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/04/30
15,4,"{'dateOfAttendance': '2010-05-03', 'presentCount': 328, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/05/03
15,4,"{'dateOfAttendance': '2010-05-04', 'presentCount': 362, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/05/04
15,4,"{'dateOfAttendance': '2010-05-05', 'presentCount': 369, 'absentCount': 91}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/05/05
15,4,"{'dateOfAttendance': '2010-05-06', 'presentCount': 377, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/05/06
15,4,"{'dateOfAttendance': '2010-05-07', 'presentCount': 352, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=4&locale=en,2010/05/07
15,5,"{'dateOfAttendance': '2010-07-26', 'presentCount': 330, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/07/26
15,5,"{'dateOfAttendance': '2010-07-27', 'presentCount': 362, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/07/27
15,5,"{'dateOfAttendance': '2010-07-28', 'presentCount': 371, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/07/28
15,5,"{'dateOfAttendance': '2010-07-29', 'presentCount': 374, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/07/29
15,5,"{'dateOfAttendance': '2010-07-30', 'presentCount': 333, 'absentCount': 126}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/07/30
15,5,"{'dateOfAttendance': '2010-08-02', 'presentCount': 344, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/02
15,5,"{'dateOfAttendance': '2010-08-03', 'presentCount': 375, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/03
15,5,"{'dateOfAttendance': '2010-08-04', 'presentCount': 374, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/04
15,5,"{'dateOfAttendance': '2010-08-05', 'presentCount': 366, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/05
15,5,"{'dateOfAttendance': '2010-08-06', 'presentCount': 321, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/06
15,5,"{'dateOfAttendance': '2010-08-09', 'presentCount': 335, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/09
15,5,"{'dateOfAttendance': '2010-08-10', 'presentCount': 360, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/10
15,5,"{'dateOfAttendance': '2010-08-11', 'presentCount': 374, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/11
15,5,"{'dateOfAttendance': '2010-08-12', 'presentCount': 363, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/12
15,5,"{'dateOfAttendance': '2010-08-13', 'presentCount': 321, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/13
15,5,"{'dateOfAttendance': '2010-08-16', 'presentCount': 314, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/16
15,5,"{'dateOfAttendance': '2010-08-17', 'presentCount': 380, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/17
15,5,"{'dateOfAttendance': '2010-08-18', 'presentCount': 377, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/18
15,5,"{'dateOfAttendance': '2010-08-19', 'presentCount': 373, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/19
15,5,"{'dateOfAttendance': '2010-08-20', 'presentCount': 332, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/20
15,5,"{'dateOfAttendance': '2010-08-21', 'presentCount': 242, 'absentCount': 217}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/21
15,5,"{'dateOfAttendance': '2010-08-25', 'presentCount': 363, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/25
15,5,"{'dateOfAttendance': '2010-08-26', 'presentCount': 370, 'absentCount': 89}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/26
15,5,"{'dateOfAttendance': '2010-08-27', 'presentCount': 348, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/27
15,5,"{'dateOfAttendance': '2010-08-30', 'presentCount': 348, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/30
15,5,"{'dateOfAttendance': '2010-08-31', 'presentCount': 347, 'absentCount': 112}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=5&locale=en,2010/08/31
15,6,"{'dateOfAttendance': '2010-11-09', 'presentCount': 373, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/09
15,6,"{'dateOfAttendance': '2010-11-10', 'presentCount': 343, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/10
15,6,"{'dateOfAttendance': '2010-11-11', 'presentCount': 316, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/11
15,6,"{'dateOfAttendance': '2010-11-15', 'presentCount': 296, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/15
15,6,"{'dateOfAttendance': '2010-11-16', 'presentCount': 304, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/16
15,6,"{'dateOfAttendance': '2010-11-18', 'presentCount': 264, 'absentCount': 195}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/18
15,6,"{'dateOfAttendance': '2010-11-19', 'presentCount': 246, 'absentCount': 213}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/19
15,6,"{'dateOfAttendance': '2010-11-22', 'presentCount': 298, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/22
15,6,"{'dateOfAttendance': '2010-11-23', 'presentCount': 323, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/23
15,6,"{'dateOfAttendance': '2010-11-24', 'presentCount': 329, 'absentCount': 130}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/24
15,6,"{'dateOfAttendance': '2010-11-25', 'presentCount': 315, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/25
15,6,"{'dateOfAttendance': '2010-11-26', 'presentCount': 265, 'absentCount': 195}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/26
15,6,"{'dateOfAttendance': '2010-11-29', 'presentCount': 254, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/29
15,6,"{'dateOfAttendance': '2010-11-30', 'presentCount': 310, 'absentCount': 149}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/11/30
15,6,"{'dateOfAttendance': '2010-12-01', 'presentCount': 346, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/01
15,6,"{'dateOfAttendance': '2010-12-02', 'presentCount': 391, 'absentCount': 68}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/02
15,6,"{'dateOfAttendance': '2010-12-03', 'presentCount': 302, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/03
15,6,"{'dateOfAttendance': '2010-12-06', 'presentCount': 280, 'absentCount': 179}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/06
15,6,"{'dateOfAttendance': '2010-12-07', 'presentCount': 316, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/07
15,6,"{'dateOfAttendance': '2010-12-08', 'presentCount': 307, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/08
15,6,"{'dateOfAttendance': '2010-12-09', 'presentCount': 273, 'absentCount': 186}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/09
15,6,"{'dateOfAttendance': '2010-12-10', 'presentCount': 252, 'absentCount': 207}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/10
15,6,"{'dateOfAttendance': '2010-12-13', 'presentCount': 311, 'absentCount': 148}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=6&locale=en,2010/12/13
15,7,"{'dateOfAttendance': '2011-02-21', 'presentCount': 354, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/02/21
15,7,"{'dateOfAttendance': '2011-02-22', 'presentCount': 375, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/02/22
15,7,"{'dateOfAttendance': '2011-02-23', 'presentCount': 377, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/02/23
15,7,"{'dateOfAttendance': '2011-02-24', 'presentCount': 375, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/02/24
15,7,"{'dateOfAttendance': '2011-02-25', 'presentCount': 360, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/02/25
15,7,"{'dateOfAttendance': '2011-02-28', 'presentCount': 371, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/02/28
15,7,"{'dateOfAttendance': '2011-03-01', 'presentCount': 361, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=7&locale=en,2011/03/01
